,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensemblid,ensembl,entrezgene,hgnc_symbol,hgnc_biotype,chromosome_name,chromosome_start,chromosome_end,DMEM_F12 / 3373-EN-10 (raw),DMEM_F12 / 3373-EN-11 (raw),TF-NB / 3506-EN-1 (raw),TF-NB / 3506-EN-2 (raw),TF-NB / 3506-EN-3 (raw),DMEM_F12 / 3373-EN-10 (normalized),DMEM_F12 / 3373-EN-11 (normalized),TF-NB / 3506-EN-1 (normalized),TF-NB / 3506-EN-2 (normalized),TF-NB / 3506-EN-3 (normalized)
1246,ENSG00000178127.12,66.48925591,1.673016376,0.387417226,4.318384065,1.57E-05,0.000183744,ENSG00000178127,ENSG00000178127.12,4729,NDUFV2,protein_coding,18,9102630,9134345,131.936162,93.37307097,41.72528829,31.39764517,34.0141131,86,36,58,46,70
1247,ENSG00000160957.12,3047.021983,1.180182234,0.273304907,4.318188966,1.57E-05,0.000183791,ENSG00000160957,ENSG00000160957.12,9401,RECQL4,protein_coding,8,144511288,144517845,3434.942638,5734.662775,1611.45941,2432.634943,2021.41015,2239,2211,2240,3564,4160
1248,ENSG00000166707.10,350.2879178,1.028410927,0.238287089,4.3158483,1.59E-05,0.000185516,ENSG00000166707,ENSG00000166707.10,644353,ZCCHC18,protein_coding,X,104112131,104115842,432.6278802,578.3943007,273.3725784,227.9742062,239.0706235,282,223,380,334,492
1249,ENSG00000062822.12,6022.909776,1.019215052,0.236185392,4.315317908,1.59E-05,0.000185846,ENSG00000062822,ENSG00000062822.12,5424,POLD1,protein_coding,19,50384204,50418018,7009.492144,10299.56847,3664.631354,5044.099952,4096.756965,4569,3971,5094,7390,8431
1250,ENSG00000167220.11,131.7060888,1.878533155,0.435546838,4.313045103,1.61E-05,0.000187297,ENSG00000167220,ENSG00000167220.11,84064,HDHD2,protein_coding,18,47107408,47150500,243.9284856,223.0578918,104.3132207,46.41391025,40.81693572,159,86,145,68,84
1251,ENSG00000171236.9,295.539924,-1.266876293,0.293839509,-4.311456614,1.62E-05,0.00018853,ENSG00000171236,ENSG00000171236.9,116844,LRG1,protein_coding,19,4536402,4540036,124.265455,199.714624,430.2021103,404.7565997,318.7608313,81,77,598,593,656
1252,ENSG00000228049.7,78.8787194,1.473116038,0.341902956,4.308579407,1.64E-05,0.00019076,ENSG00000228049,ENSG00000228049.7,246721,POLR2J2,protein_coding,7,102665368,102671629,136.5385863,119.3100351,41.00588676,48.46158276,49.07750604,89,46,57,71,101
1253,ENSG00000171867.16,2891.345368,-1.003804875,0.233124084,-4.305882328,1.66E-05,0.000192858,ENSG00000171867,ENSG00000171867.16,5621,PRNP,protein_coding,20,4686350,4701590,2213.766068,1387.627582,3663.192551,3353.405016,3838.735621,1443,535,5092,4913,7900
1254,ENSG00000268575.1,175.1581217,1.076616507,0.250083027,4.305036298,1.67E-05,0.000193476,ENSG00000268575,ENSG00000268575.1,NA,,lncRNA,1,1702736,1737688,257.7357584,254.1822487,114.384842,122.1777932,127.3099662,168,98,159,179,262
1255,ENSG00000133739.15,2272.190348,-1.00863796,0.23436179,-4.303764529,1.68E-05,0.000194348,ENSG00000133739,ENSG00000133739.15,85444,LRRCC1,protein_coding,8,85107215,85146080,1600.1095,1224.224708,2259.640181,3327.467831,2949.509521,1043,472,3141,4875,6070
1256,ENSG00000185532.15,985.4475861,-1.003874188,0.233686745,-4.295811426,1.74E-05,0.000200823,ENSG00000185532,ENSG00000185532.15,5592,PRKG1,protein_coding,10,50990888,52298423,691.89778,534.3014617,1045.290412,1464.768403,1190.979874,451,206,1453,2146,2451
1257,ENSG00000007171.16,45.55314978,1.928850867,0.449265626,4.293341748,1.76E-05,0.000202696,ENSG00000007171,ENSG00000007171.16,4843,NOS2,protein_coding,17,27756766,27800529,78.24121238,85.59198172,20.14324262,17.06393759,26.72537458,51,33,28,25,55
1258,ENSG00000187840.4,2174.962414,1.071427907,0.249569264,4.293108418,1.76E-05,0.000202781,ENSG00000187840,ENSG00000187840.4,1978,EIF4EBP1,protein_coding,8,38030534,38060365,2393.260614,3955.387034,1340.964437,1668.170539,1517.029444,1560,1525,1864,2444,3122
1259,ENSG00000258072.1,144.5177497,-1.55083237,0.361520413,-4.289750491,1.79E-05,0.000205617,ENSG00000258072,ENSG00000258072.1,NA,,processed_pseudogene,12,107903270,107903948,88.98020231,41.49914265,205.0294338,174.7347209,212.3452489,58,16,285,256,437
1260,ENSG00000125148.6,344.234515,-1.807497202,0.421384625,-4.289423714,1.79E-05,0.000205792,ENSG00000125148,ENSG00000125148.6,4502,MT2A,protein_coding,16,56608584,56609497,76.70707096,202.3083204,502.1422625,630.0005759,310.0143451,50,78,698,923,638
1261,ENSG00000152213.3,143.1430072,-1.603150663,0.374016553,-4.286309394,1.82E-05,0.00020831,ENSG00000152213,ENSG00000152213.3,115761,ARL11,protein_coding,13,49628507,49633872,46.02424258,85.59198172,176.9727745,240.9427988,166.1832383,30,33,246,353,342
1262,ENSG00000267799.1,40.81881699,-2.66365482,0.62153393,-4.285614495,1.82E-05,0.000208834,ENSG00000267799,ENSG00000267799.1,NA,MAN1A2P1,processed_pseudogene,19,28790812,28792871,9.204848515,10.37478566,70.50134917,63.47784784,50.53525375,6,4,98,93,104
1263,ENSG00000088881.20,157.4226068,1.134515262,0.265033657,4.28064599,1.86E-05,0.000213026,ENSG00000088881,ENSG00000088881.20,57593,EBF4,protein_coding,20,2692874,2760108,243.9284856,223.0578918,117.2624481,100.335953,102.5282552,159,86,163,147,211
1264,ENSG00000259038.1,91.0954495,-1.781905599,0.416520258,-4.278076676,1.89E-05,0.000215102,ENSG00000259038,ENSG00000259038.1,NA,,lncRNA,14,68627166,68628445,46.02424258,25.93696416,153.2325242,104.4312981,125.8522185,30,10,213,153,259
1265,ENSG00000151881.14,456.8405281,-1.085367241,0.25372752,-4.277688283,1.89E-05,0.000215345,ENSG00000151881,ENSG00000151881.14,64417,TMEM267,protein_coding,5,43444252,43483893,331.3745465,210.0894097,603.5778771,606.1110633,533.0497438,216,81,839,888,1097
1266,ENSG00000160226.15,398.9935731,1.110769382,0.2597357,4.276537193,1.90E-05,0.000216328,ENSG00000160226,ENSG00000160226.15,755,CFAP410,protein_coding,21,44328944,44339402,451.0375772,728.8286928,267.6173663,277.800904,269.6833253,294,281,372,407,555
1267,ENSG00000152475.6,519.8765965,1.05472564,0.246685985,4.275579897,1.91E-05,0.000217127,ENSG00000152475,ENSG00000152475.6,116412,ZNF837,protein_coding,19,58367618,58381030,593.7127292,918.1685312,379.8440037,369.946167,337.7115515,387,354,528,542,695
1268,ENSG00000070423.17,2542.063173,1.025404483,0.239844964,4.275280441,1.91E-05,0.000217286,ENSG00000070423,ENSG00000070423.17,55658,RNF126,protein_coding,19,647526,663233,2792.137383,4528.593942,1963.246754,1734.378617,1691.959169,1820,1746,2729,2541,3482
1269,ENSG00000196511.14,120.4150245,-1.394089553,0.326111414,-4.274887334,1.91E-05,0.000217536,ENSG00000196511,ENSG00000196511.14,27010,TPK1,protein_coding,7,144451941,144836395,59.83151535,62.24871398,143.1609029,174.0521634,162.781827,39,24,199,255,335
1270,ENSG00000162129.12,706.9403913,1.059893457,0.24800107,4.273745501,1.92E-05,0.000218345,ENSG00000162129,ENSG00000162129.12,81570,CLPB,protein_coding,11,72285495,72434680,831.5046492,1226.818405,412.9364737,543.9983304,519.4440986,542,473,574,797,1069
1271,ENSG00000070190.12,57.12332946,-2.612525835,0.611535666,-4.272074356,1.94E-05,0.000219761,ENSG00000070190,ENSG00000070190.12,27071,DAPP1,protein_coding,4,99816827,99870190,23.01212129,2.593696416,80.57297048,69.62086538,109.8169937,15,1,112,102,226
1272,ENSG00000140465.13,575.1420238,-1.070646958,0.250730693,-4.27010728,1.95E-05,0.000221573,ENSG00000140465,ENSG00000140465.13,1543,CYP1A1,protein_coding,15,74719542,74725536,320.6355566,373.4922839,888.4608799,700.3039988,592.8173997,209,144,1235,1026,1220
1273,ENSG00000101844.17,634.8306388,-1.006349732,0.235901651,-4.265971546,1.99E-05,0.000225443,ENSG00000101844,ENSG00000101844.17,115201,ATG4A,protein_coding,X,108091668,108154671,472.5155571,313.8372663,748.8969846,789.0364743,849.8669115,308,121,1041,1156,1749
1274,ENSG00000253477.5,55.27894925,-2.218185777,0.520034107,-4.265462103,1.99E-05,0.00022582,ENSG00000253477,ENSG00000253477.5,NA,,lncRNA,8,103483398,103501676,10.73898993,25.93696416,76.97596287,75.76388291,86.97894635,7,10,107,111,179
1275,ENSG00000163110.14,2602.008072,-1.419560507,0.332876311,-4.26452847,2.00E-05,0.000226628,ENSG00000163110,ENSG00000163110.14,10611,PDLIM5,protein_coding,4,94451857,94668227,1845.572127,744.3908713,3584.777785,3037.380891,3797.918685,1203,287,4983,4450,7816
1276,ENSG00000106701.11,283.7810548,-1.220655268,0.286361591,-4.262636142,2.02E-05,0.000228278,ENSG00000106701,ENSG00000106701.11,83856,FSD1L,protein_coding,9,105447796,105552433,194.8359602,116.7163387,399.2678448,381.5496446,326.5354857,127,45,555,559,672
1277,ENSG00000260884.1,99.6851911,1.379734416,0.323727201,4.262028068,2.03E-05,0.000228761,ENSG00000260884,ENSG00000260884.1,NA,,lncRNA,16,74313337,74315634,138.0727277,178.9650527,65.46553852,53.23948529,62.68315128,90,69,91,78,129
1278,ENSG00000179331.2,181.431749,-1.247683768,0.292795968,-4.261273738,2.03E-05,0.000229256,ENSG00000179331,ENSG00000179331.2,54734,RAB39A,protein_coding,11,107928448,107963482,93.58262657,106.341553,197.8354186,251.8637189,257.5354277,61,41,275,369,530
1279,ENSG00000167962.13,2408.051203,1.066616466,0.250602179,4.256213854,2.08E-05,0.000233936,ENSG00000167962,ENSG00000167962.13,90850,ZNF598,protein_coding,16,1997654,2009821,2560.482029,4458.564139,1702.823403,1681.821689,1636.564756,1669,1719,2367,2464,3368
1280,ENSG00000116473.14,2185.255747,-1.015985166,0.238846437,-4.25371707,2.10E-05,0.000236132,ENSG00000116473,ENSG00000116473.14,5906,RAP1A,protein_coding,1,111542218,111716691,1666.077581,1037.478566,2489.129267,2763.675332,2969.917989,1086,400,3460,4049,6112
1281,ENSG00000213062.4,238.1593963,-1.190356319,0.279832525,-4.253816882,2.10E-05,0.000236132,ENSG00000213062,ENSG00000213062.4,NA,,lncRNA,1,169486076,169500182,159.5507076,106.341553,338.8381169,307.1508767,278.9157274,104,41,471,450,574
1282,ENSG00000225706.1,167.8472264,-1.380888072,0.324746802,-4.252199142,2.12E-05,0.000237451,ENSG00000225706,ENSG00000225706.1,101929407,PTPRD-AS1,lncRNA,9,8858127,8864772,105.8557579,62.24871398,202.8712293,213.6404987,254.6199323,69,24,282,313,524
1283,ENSG00000261116.1,1815.145903,-1.147092124,0.269985249,-4.248721464,2.15E-05,0.000240731,ENSG00000261116,ENSG00000261116.1,NA,,lncRNA,6,54943167,54945099,1365.385863,728.8286928,2219.353696,2242.2014,2519.959865,890,281,3085,3285,5186
1284,ENSG00000138821.12,4816.726962,-1.058617016,0.249183258,-4.248347288,2.15E-05,0.000240988,ENSG00000138821,ENSG00000138821.12,64116,SLC39A8,protein_coding,4,102251041,102431258,3657.393143,2176.111293,6817.048824,5908.217752,5524.863799,2384,839,9476,8656,11370
1285,ENSG00000155158.20,130.16034,-1.374357482,0.323724388,-4.245455493,2.18E-05,0.000243891,ENSG00000155158,ENSG00000155158.20,158219,TTC39B,protein_coding,9,15163622,15307360,76.70707096,54.46762473,184.8861912,158.3533409,176.3874722,50,21,257,232,363
1286,ENSG00000184207.8,3077.627703,1.132110883,0.266668069,4.245393492,2.18E-05,0.000243891,ENSG00000184207,ENSG00000184207.8,283871,PGP,protein_coding,16,2211593,2214840,3438.01092,5700.944722,1663.256319,2200.565392,2385.36116,2241,2198,2312,3224,4909
1287,ENSG00000260034.1,565.1994731,1.589604737,0.374667752,4.242704977,2.21E-05,0.000246536,ENSG00000260034,ENSG00000260034.1,100506655,LCMT1-AS2,lncRNA,16,25140577,25149032,1205.835155,679.5484609,331.6441017,180.8777385,428.0919091,786,262,461,265,881
1288,ENSG00000100285.9,401.2099601,-1.015390433,0.239438068,-4.240722624,2.23E-05,0.000248425,ENSG00000100285,ENSG00000100285.9,4744,NEFH,protein_coding,22,29480218,29491390,231.6553543,267.1507308,535.2347325,548.776233,423.2327501,151,103,744,804,871
1289,ENSG00000103064.13,914.5578299,1.116764716,0.263354067,4.240544783,2.23E-05,0.000248473,ENSG00000103064,ENSG00000103064.13,9057,SLC7A6,protein_coding,16,68264516,68301823,1575.563237,1125.664244,758.9686059,478.4728101,634.1202513,1027,434,1055,701,1305
1290,ENSG00000141540.10,344.0337947,-1.171435443,0.276272227,-4.240149124,2.23E-05,0.000248762,ENSG00000141540,ENSG00000141540.10,94015,TTYH2,protein_coding,17,74213571,74262020,162.6189904,233.4326774,481.9990199,357.6601319,484.4581537,106,90,670,524,997
1291,ENSG00000071794.15,1404.049935,-1.205451428,0.284470614,-4.237525313,2.26E-05,0.000251084,ENSG00000071794,ENSG00000071794.15,6596,HLTF,protein_coding,3,149030127,149086554,986.4529325,583.5816936,1389.883741,2133.674757,1926.656549,643,225,1932,3126,3965
1292,ENSG00000161647.18,126.1589498,1.220488371,0.288047207,4.237112333,2.26E-05,0.000251395,ENSG00000161647,ENSG00000161647.18,4356,MPP3,protein_coding,17,43800799,43833170,187.1652531,197.1209276,72.65955374,83.95457295,89.89444176,122,76,101,123,185
1293,ENSG00000257951.2,86.37631338,-1.742606958,0.411286082,-4.236970403,2.27E-05,0.000251404,ENSG00000257951,ENSG00000257951.2,NA,,unprocessed_pseudogene,12,107880581,107883386,46.02424258,23.34326774,120.8594557,133.7812707,107.8733301,30,9,168,196,222
1294,ENSG00000188404.8,108.1499993,-1.535810605,0.362543261,-4.236213362,2.27E-05,0.000252102,ENSG00000188404,ENSG00000188404.8,6402,SELL,protein_coding,1,169690665,169711702,53.69494967,46.68653548,130.931077,176.7823935,132.6550411,35,18,182,259,273
1295,ENSG00000250091.2,107.9969233,2.119053421,0.500377046,4.234913327,2.29E-05,0.000253263,ENSG00000250091,ENSG00000250091.2,NA,DNAH10OS,lncRNA,12,123925461,123934984,177.9604046,223.0578918,82.01177353,30.71508767,26.23945868,116,86,114,45,54
1296,ENSG00000177340.5,110.688502,1.308013187,0.309237622,4.22979965,2.34E-05,0.000258472,ENSG00000177340,ENSG00000177340.5,79857,,lncRNA,12,31324316,31325829,193.3018188,150.4343921,76.25656135,63.47784784,69.9718898,126,58,106,93,144
1297,ENSG00000162616.8,1574.567657,-1.32125842,0.312404495,-4.229319494,2.34E-05,0.00025887,ENSG00000162616,ENSG00000162616.8,11080,DNAJB4,protein_coding,1,77979175,78017964,1075.433135,578.3943007,1483.405939,2322.060628,2413.544282,701,223,2062,3402,4967
1298,ENSG00000165716.10,1253.068173,1.001957013,0.236934353,4.228838067,2.35E-05,0.000259271,ENSG00000165716,ENSG00000165716.10,138311,DIPK1B,protein_coding,9,136712572,136724742,1380.727277,2204.641953,885.5832738,932.37355,862.0148091,900,850,1231,1366,1774
1299,ENSG00000163577.7,228.7102519,-1.409977645,0.333745574,-4.224708152,2.39E-05,0.000263253,ENSG00000163577,ENSG00000163577.7,56648,EIF5A2,protein_coding,3,170888418,170908644,154.9482833,70.02980323,286.3218058,313.9764517,318.2749154,101,27,398,460,655
1300,ENSG00000153292.15,180.4865674,1.212826618,0.287184695,4.223158964,2.41E-05,0.000264011,ENSG00000153292,ENSG00000153292.15,266977,ADGRF1,protein_coding,6,46997708,47042350,242.3943442,306.0561771,142.4415014,108.5266431,103.0141711,158,118,198,159,212
1301,ENSG00000273295.1,97.75111509,1.699421249,0.402564906,4.221483854,2.43E-05,0.000265511,ENSG00000273295,ENSG00000273295.1,NA,,lncRNA,22,23901432,23907068,127.3337378,207.4957133,70.50134917,41.63600773,41.78876752,83,80,98,61,86
1302,ENSG00000169860.6,384.0713756,-1.217409582,0.288659956,-4.217452249,2.47E-05,0.000269647,ENSG00000169860,ENSG00000169860.6,5028,P2RY1,protein_coding,3,152835131,152841439,277.6795969,145.2469993,505.7392701,505.7751102,485.9159014,181,56,703,741,1000
1303,ENSG00000156959.8,65.26623738,-2.049469065,0.486705685,-4.210900203,2.54E-05,0.000276389,ENSG00000156959,ENSG00000156959.8,375323,LHFPL4,protein_coding,3,9498361,9553822,19.94383845,25.93696416,99.99681158,111.9394306,68.5141421,13,10,139,164,141
1304,ENSG00000100290.2,819.2251444,1.084445728,0.257536964,4.210835264,2.54E-05,0.000276389,ENSG00000100290,ENSG00000100290.2,638,BIK,protein_coding,22,43110750,43129712,1314.759196,1084.165102,517.2496944,452.5356249,727.4161044,857,418,719,663,1497
1305,ENSG00000106211.8,3988.985732,-1.026660751,0.243926759,-4.208889409,2.57E-05,0.000278617,ENSG00000106211,ENSG00000106211.8,3315,HSPB1,protein_coding,7,76302673,76304295,2543.606473,2373.23222,5628.59751,3595.712929,5803.779526,1658,915,7824,5268,11944
1306,ENSG00000253649.3,42.97204917,2.003550804,0.476463035,4.205049831,2.61E-05,0.000283224,ENSG00000253649,ENSG00000253649.3,NA,PRSS51,protein_coding,8,10482878,10547585,58.29737393,98.5604638,17.98503805,22.52439762,17.49297245,38,38,25,33,36
1307,ENSG00000171522.5,981.7385653,1.139729601,0.271061879,4.204684204,2.61E-05,0.000283517,ENSG00000171522,ENSG00000171522.5,5734,PTGER4,protein_coding,5,40679915,40693735,1741.250511,1177.538173,502.861664,799.9573943,687.0850846,1135,454,699,1172,1414
1308,ENSG00000272894.5,167.7778094,-1.348657267,0.3208602,-4.203255087,2.63E-05,0.000285147,ENSG00000272894,ENSG00000272894.5,NA,,lncRNA,7,7552462,7566996,81.30949522,93.37307097,260.423351,229.3393212,174.4438086,53,36,362,336,359
1309,ENSG00000164265.8,20.4571753,-6.537726322,1.555608465,-4.202681117,2.64E-05,0.000285704,ENSG00000164265,ENSG00000164265.8,117156,SCGB3A2,protein_coding,5,147870682,147882191,0,0,28.77606089,40.95345022,32.55636539,0,0,40,60,67
1310,ENSG00000103227.18,1018.919306,1.027427006,0.244515739,4.201884966,2.65E-05,0.000286311,ENSG00000103227,ENSG00000103227.18,64788,LMF1,protein_coding,16,853634,981318,1158.276771,1779.275741,807.8879094,630.0005759,719.1555341,755,686,1123,923,1480
1311,ENSG00000240288.7,86.61767445,-1.610892978,0.383709514,-4.198209635,2.69E-05,0.000290219,ENSG00000240288,ENSG00000240288.7,100126793,GHRLOS,lncRNA,3,10285754,10294903,42.95595974,33.71805341,119.4206527,105.7964131,131.1972934,28,13,166,155,270
1312,ENSG00000114812.12,97.04851701,1.470747264,0.350431063,4.196966026,2.71E-05,0.000291647,ENSG00000114812,ENSG00000114812.12,7433,VIPR1,protein_coding,3,42489299,42537573,184.0969703,129.6848208,69.06254613,48.46158276,53.93666506,120,50,96,71,111
1313,ENSG00000136928.6,654.2583781,-2.92812116,0.697707246,-4.196776192,2.71E-05,0.00029165,ENSG00000136928,ENSG00000136928.6,9568,GABBR2,protein_coding,9,98288109,98708935,199.4383845,62.24871398,1362.546483,611.5715233,1035.486786,130,24,1894,896,2131
1314,ENSG00000181908.5,87.63508464,1.48519091,0.354193769,4.193159333,2.75E-05,0.000294875,ENSG00000181908,ENSG00000181908.5,100996455,LINC02724,lncRNA,11,64449074,64451657,115.0606064,171.1839634,56.83272025,45.04879524,50.04933784,75,66,79,66,103
1315,ENSG00000147642.16,1487.375646,-1.309603468,0.312526568,-4.190374837,2.78E-05,0.000298345,ENSG00000147642,ENSG00000147642.16,55638,SYBU,protein_coding,8,109573978,109691791,1024.806468,547.2699437,1727.283055,1586.946196,2550.572566,668,211,2401,2325,5249
1316,ENSG00000186150.4,99.98458814,1.499685925,0.358242367,4.186232732,2.84E-05,0.000302966,ENSG00000186150,ENSG00000186150.4,164153,UBL4B,protein_coding,1,110112443,110113947,150.3458591,176.3713563,76.25656135,46.41391025,50.53525375,98,68,106,68,104
1317,ENSG00000222041.10,110.7952341,-1.544269412,0.369060984,-4.184320425,2.86E-05,0.00030492,ENSG00000222041,ENSG00000222041.10,112597,CYTOR,lncRNA,2,87454781,87636740,59.83151535,41.49914265,147.477312,178.830066,126.3381344,39,16,205,262,260
1318,ENSG00000154237.12,299.9255148,-1.09001335,0.260503843,-4.18425055,2.86E-05,0.00030492,ENSG00000154237,ENSG00000154237.12,79705,LRRK1,protein_coding,15,100919327,101078257,194.8359602,160.8091778,446.7483453,362.4380345,334.7960561,127,62,621,531,689
1319,ENSG00000187642.9,90.30149173,1.649893932,0.394324305,4.18410408,2.86E-05,0.000304941,ENSG00000187642,ENSG00000187642.9,84808,PERM1,protein_coding,1,975204,982093,193.3018188,111.5289459,48.19990199,38.22322021,60.25357177,126,43,67,56,124
1320,ENSG00000249395.2,48.63986753,-2.375053432,0.567666953,-4.183885321,2.87E-05,0.00030506,ENSG00000249395,ENSG00000249395.2,101805492,CASC9,lncRNA,8,75120409,75352327,18.40969703,7.781089247,73.37895526,85.31968796,58.30990817,12,3,102,125,120
1321,ENSG00000236088.9,336.0027927,-1.045147853,0.249956506,-4.181318861,2.90E-05,0.000308142,ENSG00000236088,ENSG00000236088.9,100874058,COX10-AS1,lncRNA,17,13755574,14069495,214.7797987,194.5272312,355.384352,481.8855976,433.436984,140,75,494,706,892
1322,ENSG00000272841.1,230.0083524,-1.063261495,0.254377082,-4.179863555,2.92E-05,0.000309442,ENSG00000272841,ENSG00000272841.1,NA,MAP3K4-AS1,lncRNA,6,160990318,160992342,147.2775762,129.6848208,312.2202606,266.8799839,293.9791203,96,50,434,391,605
1323,ENSG00000172782.11,64.12513394,1.936030881,0.463315519,4.178644573,2.93E-05,0.000310927,ENSG00000172782,ENSG00000172782.11,283985,FADS6,protein_coding,17,74877302,74893781,82.84363664,147.8406957,28.77606089,40.27089272,20.89438376,54,57,40,59,43
1324,ENSG00000273702.1,141.9268272,-1.399285543,0.334926558,-4.177887684,2.94E-05,0.000311166,ENSG00000273702,ENSG00000273702.1,NA,,lncRNA,17,59618553,59619714,70.57050528,72.62349964,233.8054947,167.9091459,164.7254906,46,28,325,246,339
1325,ENSG00000248334.6,91.42531108,-2.006996113,0.480449501,-4.177330001,2.95E-05,0.000311661,ENSG00000248334,ENSG00000248334.6,NA,WHAMMP2,transcribed_unprocessed_pseudogene,15,28737583,28759204,44.49010116,18.15587491,179.8503805,102.3836256,112.2465732,29,7,250,150,231
1326,ENSG00000115041.12,101.6004506,1.687166559,0.403933975,4.176837459,2.96E-05,0.000312159,ENSG00000115041,ENSG00000115041.12,30818,KCNIP3,protein_coding,2,95297327,95386077,119.6630307,228.2452846,58.99092482,38.90577771,62.19723538,78,88,82,57,128
1327,ENSG00000267280.5,262.3902188,1.936194218,0.463621886,4.176235584,2.96E-05,0.000312808,ENSG00000267280,ENSG00000267280.5,103689912,TBX2-AS1,lncRNA,17,61393456,61411555,207.1090916,736.6097821,106.4714253,159.7184559,102.0423393,135,284,148,234,210
1328,ENSG00000106003.12,146.813511,1.383397717,0.331486275,4.173318236,3.00E-05,0.000316634,ENSG00000106003,ENSG00000106003.12,3955,LFNG,protein_coding,7,2512529,2529177,285.350304,178.9650527,108.6296298,85.31968796,75.80288062,186,69,151,125,156
1329,ENSG00000005379.15,594.211918,1.386928582,0.332560581,4.170453928,3.04E-05,0.000319942,ENSG00000005379,ENSG00000005379.15,9256,TSPOAP1,protein_coding,17,58301228,58328795,796.2193966,1091.946191,489.9124366,369.946167,223.0353987,519,421,681,542,459
1330,ENSG00000270871.1,209.2801084,1.151910923,0.276489637,4.166199267,3.10E-05,0.0003256,ENSG00000270871,ENSG00000270871.1,NA,,lncRNA,17,35816717,35830293,335.9769708,287.9003022,167.6205547,113.9871031,140.9156114,219,111,233,167,290
1331,ENSG00000214203.4,276.6931913,-1.025627547,0.246220397,-4.165485711,3.11E-05,0.000326251,ENSG00000214203,ENSG00000214203.4,NA,RPS4XP1,processed_pseudogene,12,100009052,100009838,174.8921218,165.9965706,304.3068439,369.946167,368.3242533,114,64,423,542,758
1332,ENSG00000163810.11,172.2051528,1.444639771,0.346844858,4.165089201,3.11E-05,0.000326634,ENSG00000163810,ENSG00000163810.11,7047,TGM4,protein_coding,3,44874608,44914990,311.4307081,243.8074631,71.94015222,94.87549301,138.9719478,203,94,100,139,286
1333,ENSG00000140006.11,962.9346167,-1.078696736,0.259060824,-4.163874403,3.13E-05,0.000328007,ENSG00000140006,ENSG00000140006.11,112840,WDR89,protein_coding,14,63597039,63641861,699.5684871,451.3031763,997.8099113,1389.00452,1276.986989,456,174,1387,2035,2628
1334,ENSG00000119703.13,224.9748617,-1.161473595,0.279043658,-4.162336464,3.15E-05,0.000329853,ENSG00000119703,ENSG00000119703.13,79696,ZC2HC1C,protein_coding,14,75064109,75119502,115.0606064,145.2469993,242.438313,309.1985492,312.9298405,75,56,337,453,644
1335,ENSG00000189050.15,735.1866953,-1.197195783,0.287668334,-4.161722517,3.16E-05,0.000330554,ENSG00000189050,ENSG00000189050.15,51136,RNFT1,protein_coding,17,59952240,59964761,547.6884866,274.9318201,947.4518047,904.3886924,1001.472673,357,106,1317,1325,2061
1336,ENSG00000276170.4,228.6935231,-1.092008216,0.26253673,-4.159449295,3.19E-05,0.000333298,ENSG00000276170,ENSG00000276170.4,NA,,lncRNA,17,38450394,38452444,148.8117177,121.9037315,260.423351,313.9764517,298.3523635,97,47,362,460,614
1337,ENSG00000185905.3,68.89602414,1.659183176,0.398954366,4.158829477,3.20E-05,0.000333828,ENSG00000185905,ENSG00000185905.3,283897,C16orf54,protein_coding,16,29742463,29745990,119.6630307,114.1226423,39.56708372,25.93718514,45.19017883,78,44,55,38,93
1338,ENSG00000177685.16,497.0252288,-1.202517534,0.289261645,-4.157196616,3.22E-05,0.000335845,ENSG00000177685,ENSG00000177685.16,283229,CRACR2B,protein_coding,11,826144,831991,194.8359602,368.304891,703.5746887,619.7622134,598.6483905,127,142,978,908,1232
1339,ENSG00000138468.15,1895.239049,-1.194207328,0.28742809,-4.154803826,3.26E-05,0.000339188,ENSG00000138468,ENSG00000138468.15,57337,SENP7,protein_coding,3,101324205,101513241,1434.422227,697.7043358,2556.033608,2365.744308,2422.290768,935,269,3553,3466,4985
1340,ENSG00000009709.11,128.9837068,1.478580248,0.356128331,4.151818659,3.30E-05,0.000343067,ENSG00000009709,ENSG00000009709.11,5081,PAX7,protein_coding,1,18630846,18748866,200.9725259,217.8704989,103.5938192,67.57319287,54.90849686,131,84,144,99,113
1341,ENSG00000008118.9,822.5147384,1.721205442,0.415065936,4.146824135,3.37E-05,0.00034946,ENSG00000008118,ENSG00000008118.9,57172,CAMK1G,protein_coding,1,209583714,209613939,843.7777805,1984.177758,256.8263434,636.1435934,391.6482165,550,765,357,932,806
1342,ENSG00000168490.13,59.41141187,-2.0280489,0.489053202,-4.146888093,3.37E-05,0.00034946,ENSG00000168490,ENSG00000168490.13,9796,PHYHIP,protein_coding,8,22219703,22232101,16.87555561,25.93696416,102.8744177,75.08132541,76.28879652,11,10,143,110,157
1343,ENSG00000139908.14,294.8471554,1.175300233,0.283436566,4.146607656,3.37E-05,0.000349595,ENSG00000139908,ENSG00000139908.14,283629,TSSK4,protein_coding,14,24205696,24208362,391.2060619,495.3960154,248.9129267,156.9882258,181.7325471,255,191,346,230,374
1344,ENSG00000112837.16,61.87603527,-2.267338167,0.546830727,-4.146325463,3.38E-05,0.000349831,ENSG00000112837,ENSG00000112837.16,9096,TBX18,protein_coding,6,84687351,84764598,27.61454555,7.781089247,103.5938192,66.89063536,103.500087,18,3,144,98,213
